open,review_count,longitude,stars,latitude
True,19,-115.1443679,4.0,36.1140721
True,94,-111.8529556,4.0,33.7311759
False,3,-111.9786084,4.5,33.3295481
True,4,-112.0694548,3.0,33.4779973
False,19,-111.9791726,3.5,33.4045979
True,6,-111.8501001,4.0,33.7320454
True,27,-115.139055968262,4.5,36.090881179755
False,7,-89.5184747,3.0,43.0760778
False,18,-89.396418,3.0,43.074601
False,8,-115.094124,5.0,36.005501
True,8,-111.791831970215,5.0,33.2180442810059
True,6,-115.225958,2.0,36.133412
True,22,-115.2669049,4.0,36.0846696
False,32,-115.192552283406,4.0,36.168839558959
True,9,-112.030344,5.0,33.6425
True,89,-111.7545881,3.0,33.2810725
True,39,-112.0829863,3.5,33.4654508
True,33,-112.233487239839,3.5,33.6521958261781
True,9,-112.2651661,4.5,33.7012483
True,6,-112.371913417969,4.0,33.63636
False,23,-111.7858819,2.5,33.3789354
False,43,-112.0033938,3.5,33.4951559
True,6,-111.9242239,5.0,33.4910411
False,33,-111.932743,3.0,33.49522
False,3,-112.224556,2.5,33.639791
True,4,-111.92671,4.5,33.501875
True,8,-112.012886,5.0,33.6571659
True,54,-73.5527749,3.0,45.5068479
True,5,-112.073821,4.0,33.448263
False,6,-80.7381369,3.0,35.1357149
True,65,-112.0756189,4.5,33.4500119
False,396,-115.28128738002,3.5,36.055816820075
True,5,-115.1981452,2.0,36.1153808
False,28,-115.175557,2.0,36.098909
False,121,-115.136169,3.5,36.011942
False,16,-112.0357137,3.5,33.2909097
True,157,-111.7521254,4.5,32.8787418
True,4,-115.1419133,4.5,36.1697818
True,17,-112.0034630164,5.0,33.4954247625399
False,55,-115.1928917,3.5,36.0863213
False,8,-73.5778349,4.0,45.521935
True,3,-111.9245388,4.5,33.4931119
True,3,-80.8420691,3.5,35.320764
False,12,-88.1904406,5.0,40.0808719
False,19,-111.839041,3.5,33.586545
True,96,-115.1725943,3.5,36.099777
True,15,-112.048124,4.5,33.525861
True,6,-79.952263,3.0,40.451928
True,3,-80.847782,5.0,35.224676
True,240,-80.8522961,4.0,35.0533565
False,32,-115.242545,3.5,36.098582
True,78,-111.7728895,3.0,33.4237052
True,14,-112.2045012,4.0,33.4948317
True,211,-80.8358973,4.0,35.2128207
False,90,-111.8952238,4.0,33.6274748
True,3,-111.9396534,3.5,33.4219259
True,71,-111.9381652,3.0,33.4644637
True,74,-111.938409,3.5,33.465519
True,61,-111.9381652,3.0,33.4644637
False,12,-80.5274971,3.5,43.4980824
True,12,-115.175085067749,4.0,36.105150328983
True,50,-73.5695683,4.0,45.5180188
False,3,-112.118259,5.0,33.6654986
True,93,-80.8448416,3.5,35.0894934
True,7,-112.1269461,3.0,33.6315104
True,7,-73.58611,3.0,45.5200674
False,5,-115.1485522,5.0,36.2179697
True,31,-112.0735364,4.0,33.5065302
True,69,-111.7900099,3.5,33.236419
True,181,-111.936617211676,4.0,33.37797828683
False,36,-111.7894963,4.0,33.2338899
True,4,-112.080544,5.0,33.510319
True,5,-115.259271,5.0,36.2744429
True,7,-115.231111,3.0,36.143102
True,5,-111.978468,4.0,33.620156
True,57,-115.1537389,2.5,36.0839998
True,8,-111.899224,4.5,33.619608
True,17,-89.3413282,4.5,43.0940347
False,8,-112.0698561,5.0,33.4574891
True,16,-111.8473688,4.0,33.5868108
True,1233,-115.174085,3.5,36.1083176
False,58,-111.9109091,3.0,33.4145753
True,48,-111.787811815739,2.5,33.3969224245344
False,3,-111.9895616,1.5,33.3059769
True,25,-115.146429,2.0,36.100642
True,34,-115.2753306,4.0,36.0540636
True,6,-89.431147,5.0,43.014233
True,3,-111.6882919,2.5,33.3760377
True,109,-115.2501812,3.5,36.1974857
False,12,-111.68486308216,4.0,33.4359141763479
True,23,-111.5629209,1.5,33.1610917
True,11,-115.0963191,5.0,36.0201517
True,3,-80.8355163,2.5,35.150059
True,14,-80.849993,3.5,35.165441
True,80,-73.5815062,4.5,45.5309227
True,3,-111.9422529,2.5,33.378278
False,30,-115.1711298,2.5,36.128561
True,16,-89.3906208872795,4.0,43.074382469058
True,19,-111.834477,3.0,33.414709
False,5,-112.1872492,4.0,33.5674685
True,15,-115.285385,4.0,36.113812
True,3,-112.090943,2.5,33.465384
True,39,-112.029874,3.5,33.478681
True,4,-88.227253,4.5,40.109243
True,41,-80.9574175,3.0,35.1190986
True,15,-111.90860979259,4.0,33.3770521043721
True,4,-112.0455694,1.0,33.0738614
False,13,-112.040429,4.5,33.5057196
True,130,-111.720466,4.0,33.451295
False,28,-112.26042509079,3.0,33.5331494348364
True,18,-3.1795987775656,3.5,55.97834145440199
False,4,-111.843017,5.0,33.303083
True,17,-112.09986,4.0,33.5255539
False,26,-111.8912231,4.0,33.6281017
True,19,-112.236906,4.0,33.656132
True,34,-115.1502912,2.5,36.0847518
True,8,-111.8952739,3.0,33.30549
True,91,-115.174650549889,4.5,36.1059694717607
True,22,-80.879817,4.0,35.176392
True,3,-112.126087,5.0,33.799849
True,18,-115.1555675,3.0,36.1450382
False,16,-111.9060007,3.5,33.6717895
False,42,-112.0820806,4.5,33.4659905
True,3,-114.939821,4.5,35.9607337
True,5,-80.701866,4.0,35.12533
True,8,-80.8547210116567,5.0,35.1780410961729
True,28,-80.65679,3.0,35.171421
True,4,-80.8568397,5.0,35.2279848
True,42,-80.843101,5.0,35.203999
True,9,-3.174649,4.5,55.9649219
True,5,-112.3534073,3.0,33.655151
False,86,-111.923061,3.5,33.499798
False,6,-111.935999,4.5,33.481781
True,4,-115.10154157877,5.0,35.9885630673564
True,5,-111.873912,2.5,33.396898
True,3,-111.9124243,5.0,33.3505783
False,17,-111.908773,5.0,33.4649798
True,64,-115.287878583387,4.0,36.0556746016847
False,10,-111.9726515,4.0,33.5286773
True,19,-111.6835112,3.0,33.265476
True,19,-80.0575288,3.5,40.4883989
False,9,-115.2079863,3.0,36.0944424
True,76,-73.5814264,3.5,45.4963914
False,10,-3.186607,3.0,55.94591
False,22,-112.2517687,2.5,33.8535645
True,99,-79.9737253,4.0,40.4585067
True,67,-3.1921299,4.0,55.9476709
False,30,-111.96143,3.5,33.4219534
True,28,-115.286014,4.0,36.158191
True,32,-112.118609,4.5,33.487299
False,14,-111.99869,4.0,33.3035053
True,3,-79.9834519,4.5,40.4276383
False,4,-112.186179,5.0,33.624888
False,413,-111.9957489,3.5,33.5089872
True,38,-115.1748529,4.5,36.0115126
True,14,-111.7556095,5.0,33.3459968
True,92,-111.804606,3.5,33.3917519
True,17,-115.1274,3.0,36.257588
False,69,-111.927464,4.0,33.471801
True,14,-80.022204,2.5,40.394962
True,19,-111.9260519,5.0,33.4941704
True,5,-80.7344698905945,5.0,35.3061775256285
True,8,-112.2538209,4.0,33.5646512
True,241,-115.28854,4.5,36.163086
True,9,-80.8772242,3.0,35.0822
False,7,-115.0988241,3.0,36.0334459
False,53,-115.134212,3.5,36.071228
True,16,-112.1338851,3.5,33.5092075
False,89,-115.040288,4.0,36.064746
True,75,-115.167872,3.0,36.1240615
False,7,-111.9814864,3.5,33.3306785
True,13,-112.133613,1.5,33.58148
True,11,-115.1711298,3.5,36.128561
True,3,-115.171444646154,3.5,36.1099199803609
False,4,-111.6011442,2.5,33.3807822
False,9,-112.0986547,3.5,33.5388079
False,10,-115.152222,4.0,36.1369156
True,152,-115.0349721,1.5,36.0665169
True,27,-80.619725,3.0,43.520394
True,24,-111.822416,3.5,33.349315
True,4,-111.672911,5.0,33.301894
True,54,-112.0844577,4.5,33.4952116
True,113,-115.171764855881,2.5,36.1247267427889
True,38,-111.7911069,4.5,33.2622967
True,200,-112.040116,3.5,33.507557
False,16,-3.1841502,4.0,55.9518481
True,3,-111.9331869,4.5,33.4955785
True,4,-112.10382,5.0,33.656337
True,6,-111.889808,5.0,33.3790959
True,5,-111.9260428,5.0,33.6098782
True,53,-112.0705202,4.5,33.4368319
False,14,-80.0554604,5.0,40.4274598
False,7,-111.670638696847,3.5,33.4908904484577
True,399,-112.026206557919,3.0,33.5105510375618
False,44,-111.740183878101,4.5,33.4706138720798
False,6,-111.8422821,3.5,33.3024823
True,4,-115.1834721,4.5,36.108477
True,5,-112.099235534668,3.0,33.6429901123047
True,9,-112.268538,5.0,33.636017
True,7,-89.4971162919441,5.0,43.0541667840047
True,27,-111.9224398,5.0,33.4986286
True,10,-3.207316,4.0,55.949728
True,12,-111.9154827,3.0,33.5487869
True,132,-115.1714179,3.5,36.0512303
True,17,-115.169575810432,4.0,36.1247996985912
True,8,-112.064401,3.5,33.463512
False,6,-115.135813,4.0,36.032145
False,3,-111.9809753,5.0,33.3037403
True,12,-111.869454905391,3.5,33.4335703322853
True,9,-111.760003,5.0,33.369715
True,10,-114.9926656,5.0,36.0360793
False,12,-79.977166,4.5,40.456194
True,4,-112.0659553,4.5,33.3777287
True,44,-115.15432,2.0,36.121868
False,49,-112.0124727,4.5,33.5098759
True,3,-115.1548178,3.5,36.1242268
True,13,-115.1546452,3.5,36.1214619
True,7,-112.0593819,2.0,33.5092092
False,3,-111.961031,4.5,33.611891
True,24,-114.953244924545,3.0,36.0142201345822
False,25,-111.9985862,3.0,33.3050646
True,4,-111.7181794,2.5,32.8795637
True,364,-112.260761889133,2.5,33.5329519271388
True,37,-115.135925476385,2.5,36.0808435336618
True,71,-111.940193991208,3.5,33.4250981779283
True,35,-73.5728545,4.0,45.5135286
True,606,-111.9258402,3.5,33.4916179
False,64,-115.138026,2.0,36.089494
False,12,-112.099331,4.5,33.5121631
False,11,-79.9958423,2.5,40.4436243
True,49,-111.980274,4.5,33.466052
False,3,-112.09836,3.5,33.656005
True,56,-111.9498307,3.5,33.349603
True,6,-115.21134,3.5,36.11274
True,270,-115.087495,4.0,36.021113
True,33,-115.168917602902,3.0,36.1023236483076
True,50,-115.243630150459,3.0,36.1231733966801
False,4,-115.044513,3.0,36.069818
False,37,-115.2627634,3.5,36.1432711
True,8,-73.7863352,4.0,45.5223799
True,5,-112.0057638,3.0,33.3808164
True,7,-115.173739606238,4.0,36.1071296482119
True,5,-115.109661,5.0,36.231972
True,13,-112.098147,2.5,33.510568
True,9,-115.3069617,4.5,36.1124671
True,24,-111.9095237,3.5,33.4133169
True,293,-112.0470752,3.5,33.5303818
True,665,-115.146314720265,4.0,36.1714054953422
True,112,-112.0646915,4.5,33.5293867
True,50,-112.0719128,3.5,33.453806
True,11,-115.183163,4.5,36.0465173
True,86,-73.5804356,4.0,45.5194272
True,24,-115.0511717,4.5,36.0200419
True,4,-111.8579416,2.0,33.2752801
True,5,-111.9740024,5.0,33.6264183
True,6,-80.9318332,4.0,35.018217
True,26,-112.1363617,3.5,33.5530948
False,11,-115.1175105,3.5,36.0143056
False,200,-112.179954,4.0,33.6393732
True,38,-112.0727233,4.5,33.4667324
False,32,-112.0740771,3.0,33.4504587
False,8,-112.2163379,2.5,33.6383418
False,12,-80.857952,3.5,35.209084
True,10,-73.5753314,3.5,45.5150835
True,99,-112.1872579,4.5,33.6692859
True,46,-80.051294,3.5,40.357194
False,204,-111.9270736,4.0,33.5278636
True,29,-111.6841436,3.5,33.3997189
True,116,-112.248712,5.0,33.63793
True,206,-115.258802564141,3.5,36.1956879635797
False,22,-112.11195,3.5,33.631458
False,18,-111.8134279,4.5,33.5897323
False,118,-112.037312494168,4.0,33.5084059951185
True,3,-111.78416,3.0,33.81574
True,12,-111.850103,4.5,33.732049
True,6,-89.3973862,5.0,43.0749079
True,3,-112.029647827148,4.5,33.256202119547495
False,84,-115.173618889966,3.0,36.1073359817373
True,4,-88.1948862,5.0,40.127471
True,9,-115.146154,1.5,36.1592275
True,14,-3.1927987,3.5,55.9489687
True,93,-111.907875,4.5,33.3779128
True,3,-112.100537606221,5.0,33.653316782149
False,9,-80.8106706,3.0,35.2204138
True,369,-115.155709,4.0,36.164846
False,17,-73.5600051,3.5,45.508167
True,12,-73.5743935,3.0,45.502552
True,37,-89.4093034788966,3.5,43.0732593798985
True,7,-80.856317281723,4.5,35.2139554955243
True,61,-115.243527,5.0,36.0709184
True,3,-111.8412502,2.5,33.3061605
True,612,-112.0286923,4.0,33.5103953
True,5,-111.8332,2.5,33.3181
True,14,-111.6951272,4.5,33.3516388
False,9,-88.244581,4.0,40.139173
True,493,-115.1715512,4.0,36.1272241
True,27,-111.9720336,3.0,33.376412
True,56,-115.296506886801,4.0,36.1160365647702
True,11,-80.5536705,3.5,43.5386529
True,83,-115.176144899683,2.5,36.0934209684613
True,19,-80.521127,4.5,43.465845
False,23,-115.2170501,4.0,36.1595905
True,475,-112.0470847,4.0,33.5244309
True,7,-112.084395,4.0,33.497148
True,34,-112.0695199,5.0,33.5171953
True,5,-111.911237,5.0,33.3622974
True,67,-3.1896856,4.0,55.9582491
True,27,-3.18681,4.0,55.9494266
True,14,-80.739875,3.5,35.295475
False,62,-89.3941402,3.5,43.0748412
True,8,-80.805436,3.0,35.299575
False,10,-112.4245931,5.0,33.6229152
True,52,-3.1995215,4.0,55.9540521
True,143,-115.26066687665,4.5,36.014347119011
True,37,-115.28920254152,4.0,36.060788092023
True,37,-111.7906412,2.5,33.3330154
True,8,-112.06384,4.0,33.518527
True,7,-111.927552,2.5,33.579606
True,10,-111.9083385,2.0,33.3948034
True,7,-111.9389689,4.5,33.3940712
True,17,-111.922701,4.5,33.684847
False,12,-73.5794767,2.5,45.493826
False,78,-111.9007671,3.5,33.3058201
False,25,-80.0147807,4.0,40.4570169
False,9,-111.950347,3.5,33.833659
True,3,-73.8628983,2.5,45.4565401
True,14,-115.1722365,3.5,36.1107323
True,12,-112.271529436111,4.5,33.7184321876848
True,37,-111.9378871,4.5,33.3775566
False,69,-112.186891,4.0,33.6622393
True,61,-115.0991722,4.0,36.1149356
True,5,-112.0637743,5.0,33.6536099
True,3,-111.7205005,2.5,33.6047418
True,151,-115.136561,3.5,36.104474
True,29,-111.9253766,5.0,33.6739473
True,27,-3.2157898,4.5,55.9469436
True,6,-73.576468,2.0,45.5022351
True,4,-111.8932204,3.5,33.2985428
True,11,-89.527008,3.0,43.06089
False,5,-111.6783993,3.5,33.3925228
True,5,-111.89094543457,5.0,33.6003224904858
False,3,-111.9461831,2.5,33.3024812
True,6,-111.8054114,2.5,33.400141
True,26,-115.1770514,4.0,36.0675782
True,18,-73.585804,2.0,45.476202
True,96,-80.0108508,3.0,40.4459749
True,14,-115.1643417,2.5,36.0600413
True,17,-111.9252963,4.5,33.4787324
True,3,-89.5306919,4.5,43.1120827
True,29,-112.030703,3.5,33.451096
True,5,-111.9485025,3.5,33.3347042
True,352,-80.8481419086456,4.0,35.174229269220604
True,14,-80.0004856,5.0,40.4411909
True,14,-79.9472007,2.5,40.447245
True,24,-115.297370523032,5.0,36.1446527329606
True,9,-111.9528209,2.5,33.3345435
False,305,-115.298266,3.5,36.0789703
True,78,-73.5900187,4.5,45.5169161
False,22,-115.232353,3.5,36.043712
True,63,-111.888513,4.0,33.306459
False,3,-111.9092417,4.5,33.4218916
False,3,-111.442431,2.5,33.360621
True,23,-80.9632474,2.5,35.0612997
True,6,-111.932952,4.0,33.652509
True,11,-111.5639482,4.0,33.2192847
True,138,-112.0676247,3.5,33.6398926
True,89,-111.7432094,3.0,33.3031741
False,19,-112.1845829,4.5,33.5384614
True,21,-114.928823,4.5,36.102946
True,37,-112.1296997,3.5,33.6400309
True,8,-111.9470145,5.0,33.4076232
True,10,-115.1722398,5.0,36.0519379
True,18,-3.206213,4.0,55.9458938
True,26,-3.1899866,4.0,55.9512602
True,7,-3.1845785,3.5,55.9690847
True,33,-3.1945389,4.0,55.9532862
True,9,-3.2096007,4.0,55.9294257
True,6,-3.1878266,3.0,55.9562366
True,7,-112.013856,4.0,33.497278
True,13,-3.1870241,2.5,55.9489855
True,26,-3.1826598,4.5,55.9424626
False,9,-3.190008,4.0,55.9652343
True,80,-111.687687635422,3.5,33.3260640126693
False,5,-3.1971435,4.0,55.9470006
True,15,-3.2015562,4.0,55.9604557
False,17,-3.1982534,3.5,55.9544778
False,23,-3.1990746,4.0,55.9525469
True,5,-80.9047164,4.0,35.1696509
True,3,-115.0819664,5.0,36.1442898
False,49,-115.160858,4.0,36.114765
False,12,-3.1859799,4.0,55.9444261
True,74,-3.1836485,4.0,55.9445577
True,18,-3.2028962,3.5,55.9436154
True,72,-111.9246755,5.0,33.4935503
True,22,-80.9407248,3.5,35.1339003
True,9,-80.824946101292,3.0,35.220942531259
True,3,-115.2056321,5.0,36.2032863
False,6,-112.18208,4.0,33.541631
False,6,-112.1848433,3.5,33.6529637
True,8,-115.1548268,3.5,36.1640608
True,11,-73.5662608,3.5,45.5131181
False,17,-111.9795421,4.0,33.3199471
True,10,-80.0344145,4.5,40.4670734
True,65,-111.9776723,4.0,33.3047391
True,129,-115.2566817,4.0,36.2649844
True,4,-111.857761,5.0,33.382194
True,24,-3.1903111,4.0,55.9456591
True,3,-111.807736,3.5,33.4076505
True,39,-3.1800855,4.5,55.9435056
True,92,-3.1918707,4.0,55.9477892
True,114,-115.063828,4.0,36.174414
True,17,-73.5722534,4.0,45.4986636
True,53,-115.191085785627,3.0,36.1973474337624
True,26,-115.292176,3.0,36.143036
True,89,-3.1858778,3.5,55.9471567
True,12,-73.5524526,5.0,45.5099721
False,29,-3.2046452,3.0,55.9467152
False,18,-111.9222222,2.5,33.4945672
True,3,-112.0701396,5.0,33.5700677
True,119,-115.144279,3.0,36.1715474
False,23,-115.243304,3.5,36.074594
False,86,-112.0730318,3.0,33.4480003
True,21,-3.2048113,3.0,55.9526526
True,32,-3.1835977711457,4.5,55.943924395652
True,23,-3.1883788,3.5,55.9536012
True,69,-115.1913212,5.0,36.1215764
False,14,-115.1726202,3.5,36.1183787
True,220,-115.1449127,2.5,36.1702682
True,192,-115.243325,4.0,36.0587252
True,9,-3.1808084341614,3.0,55.938903182872
False,342,-115.152728,3.5,36.159147
False,54,-115.207463,3.0,36.071196
True,302,-115.1563056,4.0,36.1476947
True,5,-111.7566987,5.0,33.3780211
True,24,-115.172290386264,2.5,36.1017254060733
True,72,-115.169889608643,3.0,36.1027894454348
True,3,-115.171434080688,3.5,36.110689466537096
False,19,-114.8529085,3.0,35.9706094
True,44,-89.4010152,4.5,43.0627413
True,249,-115.0382283,4.0,36.0631127
True,4,-3.1904489,4.5,55.9507368
True,59,-80.8172578,3.5,35.0789597
False,8,-112.0740373,3.5,33.4483771
True,80,-73.5654552,3.0,45.4919749
False,10,-111.9253199,3.0,33.524979
True,31,-112.0836966,5.0,33.5040305
True,98,-115.116662,3.5,36.266706
True,20,-3.2038251,3.5,55.9457461
False,19,-73.5644282,3.5,45.515739
True,10,-111.9091219,5.0,33.4124874
True,6,-89.3843206,4.5,43.0324123
True,479,-111.916703354471,3.5,33.4215513185444
True,26,-112.0072682,2.0,33.43653
True,30,-73.5778183,3.0,45.5293987
False,15,-79.954807,3.0,40.438522
True,420,-111.9080449,4.0,33.3359104
True,10,-115.1457253,3.5,36.1665451
False,3,-112.1502292,4.5,33.8738718
True,36,-80.7556509,2.0,35.2947102
True,57,-115.0840202,2.5,36.1296411
True,22,-3.19086313247681,3.5,55.94569135867929
True,87,-112.371661,3.5,33.465445
True,62,-3.19769922502844,4.5,55.9549761464415
True,41,-3.194275,4.5,55.948569
True,23,-115.284794,3.5,36.18643
True,25,-73.6943045,3.5,45.5119704
True,50,-3.20620536804199,3.5,55.945859579994895
False,15,-111.8403127,3.5,33.3889034
True,31,-89.52701101489,3.5,43.073439958708
True,64,-115.177366640867,3.5,36.068228652012
True,17,-112.0332754,4.5,33.5059522
True,49,-3.1851641,4.0,55.9462929
False,16,-3.1832301,4.0,55.9439662
True,26,-3.1837946,3.0,55.9441677
False,36,-3.1838371768248,3.0,55.944775033759
False,12,-3.1835567,3.5,55.9453511
True,50,-3.1847414,4.5,55.945489
True,904,-115.298295021057,4.5,36.0771122954093
True,13,-115.1698663,3.5,36.1244535
False,7,-79.9479205,3.5,40.4610792
True,3,-111.9286699,4.5,33.4981675
True,16,-112.047472111881,5.0,33.5241389741533
True,21,-112.109041213989,3.5,33.7054289586315
True,209,-115.301818,3.5,36.1449499
True,14,-112.0478093,4.5,33.5221309
True,137,-80.865628,3.0,35.22945
True,12,-111.9357177,3.0,33.4183576
False,8,-111.8892005,4.5,33.6736305
True,22,-112.117267,4.5,33.382596
True,6,-80.8413154,4.0,35.228158
True,23,-3.2020453,3.0,55.9514419
True,9,-115.0843756,4.0,36.0219849
True,3,-112.1193245,5.0,33.6702453
True,139,-112.0654277,4.5,33.5126721
True,5,-111.7544718,4.5,33.2780148
True,143,-115.1335253,5.0,36.1661267
False,5,-111.9224398,3.5,33.4986286
False,75,-111.898197,3.5,33.619485
True,14,-112.2026347,4.5,33.4943072
True,1284,-115.170892579166,3.0,36.1140241391932
True,4,-3.1808426,4.0,55.9373393
False,19,-115.0762536,5.0,36.149751
True,4,-115.2027075,3.0,36.1154194
True,9,-3.1912938,4.0,55.9526313
True,70,-3.1859369,4.5,55.9480417
True,9,-3.195054,4.0,55.947953
True,64,-112.1665715,3.0,33.5963423
True,5,-73.6042146,4.0,45.5251245
True,3,-111.928718,5.0,33.633044
False,5,-111.9267984,3.0,33.4852103
False,4,-115.1693962,4.0,36.1033743
False,9,-3.1902482,5.0,55.9590625
True,44,-111.9897522,5.0,33.5002352
True,73,-115.1150616,5.0,36.2532625
True,5,-3.1881652,3.0,55.9514537
False,6,-89.5192273,3.5,43.060587
True,301,-111.9349845,4.0,33.4805337
True,125,-115.18502506002,2.5,36.101165765817
True,39,-115.2504833,3.5,36.2199019
True,119,-115.1269965,4.0,36.1001186
True,12,-3.1900938,3.5,55.9506146
True,8,-3.1896069,4.5,55.958341
False,4,-3.2106767,4.5,55.9590214
False,4,-80.5214813,4.0,43.4624976
True,166,-111.919829,4.5,33.466193
True,10,-112.1166398,4.5,33.8504897
True,14,-3.1939426,4.0,55.9487105
True,9,-3.1902915,4.0,55.9586235
True,99,-111.9160606,3.5,33.6967596
False,25,-115.242955,3.0,36.071207
True,18,-3.1915347,3.5,55.9478321
True,7,-73.568562,4.0,45.5145403
False,16,-80.5458683,4.0,43.4546862
True,5,-115.174002,5.0,36.139508
True,43,-115.042495,3.0,36.055692
True,7,-111.9011115,1.0,33.4662501
True,53,-111.5616801,3.5,33.2508615
False,17,-115.241332,3.5,36.055414
True,51,-115.1864851,4.0,36.1186984
False,13,-3.2073891,4.0,55.9371993
True,7,-80.8419438,4.0,35.2249747
True,5,-3.234042,4.5,55.937645
True,16,-115.1707331,3.0,36.1111846
True,14,-115.1236952,3.5,36.1697096
True,13,-111.8412502,4.5,33.3061605
True,6,-111.9753799,5.0,33.3471603
True,5,-115.301796,5.0,36.112869
True,43,-111.7907399,4.0,33.2780122
True,19,-111.9235093,4.5,33.5814933
False,31,-111.9746066,2.5,33.678615
False,138,-115.153868794441,3.5,36.1090162611928
True,68,-115.151436,5.0,36.034996
True,10,-3.1868369,4.5,55.9570128
False,6,-3.1872526,3.5,55.9571631
True,5,-115.278464,2.5,36.1428
True,38,-115.2237164,4.0,36.2377124
True,12,-115.1696112,3.0,36.1214517
True,21,-111.772242,4.0,33.291562
True,12,-111.6951824,5.0,33.2891777
True,12,-3.1691476,4.0,55.9760876
True,198,-115.0379623,3.5,36.0698365
True,3,-73.793733,3.5,45.521368
True,10,-80.847171,4.0,35.086249
True,337,-80.815789,4.0,35.220637
True,14,-115.1448219,3.5,36.1627164
True,32,-115.2804655,2.5,36.2994759
True,15,-3.1806627,4.0,55.9401001
True,14,-3.1779513,4.0,55.9375905
True,26,-3.1786451,4.0,55.937124
False,7,-3.1786568,4.5,55.9515398
True,80,-111.967270782596,4.0,33.3465876143926
True,3,-111.7972384,5.0,33.3990327
True,5,-3.1854336,4.0,55.9469102
True,80,-3.187661,4.5,55.9391163
True,3,-3.2083158,3.5,55.9364978
False,40,-3.1883144,4.0,55.9576473
True,25,-3.2059115,4.0,55.9478616
True,27,-3.189613,4.5,55.9526566
False,47,-111.9884173,4.0,33.4952769
True,87,-80.843662,3.0,35.223914
True,5,-3.1790275,3.5,55.9347466
True,13,-3.1789566,4.5,55.9388687
False,61,-3.2090453,4.0,55.9502749
False,5,-3.2046452,3.0,55.945953
True,14,-3.1847182306885298,4.5,55.9466560370619
True,14,-3.1901217,2.5,55.9507959
True,22,-115.1739932,4.0,36.0121912
False,10,-111.9637636,3.5,33.3777823
False,102,-115.16381357871,2.5,36.136946733987
True,10,-3.2068594,4.5,55.9368523
True,51,-3.2073986,4.5,55.9367297
True,20,-3.1860365,3.0,55.9503933
True,9,-73.8794259,3.0,45.4199498
True,21,-112.3560801,4.0,33.637069
True,7,-88.2435213,5.0,40.1163048
True,3,-112.2019748,5.0,33.7121166
True,6,-3.2044228,4.5,55.9516073
True,9,-3.1954613463922,2.5,55.953625726376
True,57,-3.1917998,4.0,55.947949
False,20,-3.1874388,3.5,55.956908
False,4,-80.8329913,4.0,35.2233086
True,4,-112.084997,5.0,33.301348
False,5,-115.2595642,5.0,36.2185429
True,37,-111.4751018,3.5,33.3654623
True,19,-3.1973604,3.5,55.9470993
False,3,-3.205847,4.0,55.9380375
True,3,-3.2101259,3.0,55.9350979
False,3,-111.9290233,3.5,33.5025088
True,146,-115.031537039515,4.0,36.0827233144062
True,24,-3.1947558,4.5,55.947521
True,11,-3.2003033,3.5,55.9530582
True,336,-111.869723796844,4.0,33.5409028386777
True,46,-111.854944,3.0,33.3357282
True,5,-115.18498,2.0,36.124766
True,11,-115.1441793,3.0,36.1226529
True,431,-73.580088453534,4.5,45.492971934241
True,16,-111.9290233,4.0,33.5025088
False,4,-111.870375573635,4.0,33.5386151075363
True,33,-80.4812478,3.5,43.4453254
True,6,-79.9556424,3.0,40.4379259
True,48,-80.842257,1.5,35.227396
True,14,-111.721322128154,2.0,33.4366233817545
True,49,-115.287442820833,3.0,36.2896365888797
True,6,-115.167872,4.5,36.1240615
True,12,-3.184760828941599,4.5,55.943087421028
True,6,-80.9201274,4.5,35.1902524
True,8,-115.1738191,4.5,36.1071613
True,45,-89.4257253,4.0,43.000393
True,4,-112.134329,3.0,33.5965297
True,31,-112.276615,4.0,33.5662639
True,4,-111.9172605,4.0,33.5023881
True,6,-115.2490872,4.0,36.2156114
False,17,-111.9419782,5.0,33.4240956
True,24,-111.785449890279,4.0,33.3059528868897
True,19,-112.0711281,5.0,33.4496484
False,16,-115.2430436,4.5,36.0446928
True,29,-80.0359185,3.5,40.3968985
False,21,-112.3656273,3.0,33.6501923
True,84,-112.0720739,4.5,33.4501073
True,22,-111.999056987558,3.5,33.6384985350396
False,24,-3.1739615,3.5,55.9382143
True,7,-3.2059514,3.5,55.9476933
False,8,-3.2039554,4.0,55.9405611
True,78,-3.19161415100098,4.0,55.943384249763504
True,8,-3.2047065,3.5,55.946729
True,56,-112.15658,5.0,33.868789
True,29,-79.9501742,3.0,40.4440468
True,24,-111.9324528,4.5,33.4245806
True,18,-3.1818778,5.0,55.9474026
True,35,-111.714081,4.5,33.604094
True,14,-111.5507474,4.5,33.4167487
True,35,-3.1800223,4.0,55.9432601
True,220,-115.2865776,3.5,36.2777317
True,5,-3.202815,4.0,55.937616
False,3,-79.9169688,3.0,40.4068308
True,76,-115.1600873,4.0,36.1133965
True,7,-79.9259447,5.0,40.4853215
False,7,-3.2084101,3.0,55.9365693
False,6,-111.8767174,3.5,33.3930855
True,22,-115.3238117,4.5,36.2184532
True,6,-3.19421557818221,3.5,55.947874764023
True,7,-3.2033489,3.0,55.9457861
True,4,-3.1845207,4.0,55.9428819
True,4,-111.954623,2.0,33.615544
True,7,-3.2080171,4.5,55.9362856
True,79,-73.5748298,3.0,45.5150968
True,468,-112.073576,3.5,33.442484
True,98,-115.0382283,4.0,36.0631127
True,14,-79.9349491,3.5,40.4510516
False,3,-111.842494,3.5,33.326976
